time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2184,278000;1,5033;0,0590;-0,5228;1,593
2184,296000;1,4721;0,0721;-0,1372;1,480
2184,318000;1,4561;0,1431;-0,0317;1,463
2184,337000;1,4251;-0,0322;0,3290;1,463
2184,358000;0,9326;0,0002;0,5549;1,085
2184,377000;1,0820;0,1411;0,2566;1,121
2184,398000;1,3527;0,1577;0,0047;1,362
2184,417000;1,2133;0,4167;0,7237;1,473
2184,440000;1,1949;0,3935;1,0340;1,628
2184,458000;1,1004;0,2515;0,9512;1,476
2184,479000;1,0030;0,1561;0,7625;1,270
2184,498000;1,0683;-0,0899;0,2975;1,113
2184,519000;0,8028;-0,2583;0,0541;0,845
2184,539000;0,5185;-0,4062;0,1142;0,668
2184,558000;0,1787;-0,5218;0,4552;0,715
2184,578000;-0,0842;-0,5563;0,3132;0,644
2184,599000;0,1961;-0,4694;-0,4343;0,669
2184,618000;0,6614;-0,3491;-0,7104;1,031
2184,640000;0,6536;-0,1580;-0,3731;0,769
2184,659000;0,7028;-0,0410;-0,0559;0,706
2184,680000;0,9682;0,0231;0,3973;1,047
2184,699000;1,0832;0,1095;0,7655;1,331
2184,720000;1,1839;0,1740;0,6692;1,371
2184,739000;1,1549;0,1800;0,4800;1,264
2184,760000;1,0777;0,1051;0,2898;1,121
2184,779000;0,9260;0,0733;0,4245;1,021
2184,801000;0,7601;0,1444;0,7828;1,101
2184,820000;0,6006;0,2433;0,8994;1,109
2184,841000;0,8131;0,3553;0,6266;1,086
2184,860000;1,2356;0,3703;0,3005;1,324
2184,881000;1,4565;0,2016;-0,0256;1,471
2184,900000;1,6109;-0,0629;-0,4730;1,680
2184,921000;1,5652;-0,2018;-0,6982;1,726
2184,940000;1,3216;-0,1712;-0,3728;1,384
2184,961000;1,0474;-0,0199;-0,1940;1,065
2184,980000;1,0107;0,0686;0,0867;1,017
2185,001000;0,9767;0,1711;0,5171;1,118
2185,021000;0,9975;0,1179;0,5636;1,152
2185,042000;1,0015;0,0633;0,4390;1,095
2185,061000;0,9408;0,0521;0,2870;0,985
2185,081000;0,9387;0,0075;0,1442;0,950
2185,101000;0,9295;-0,0915;0,1208;0,942
2185,124000;0,6945;-0,1847;0,3177;0,786
2185,142000;0,2627;-0,2155;0,6111;0,699
2185,163000;0,0697;-0,2359;0,6666;0,711
2185,181000;0,2740;-0,2022;0,5507;0,647
2185,203000;0,5659;-0,0857;0,4936;0,756
2185,222000;0,7171;-0,0079;0,3563;0,801
2185,243000;0,9535;-0,0020;0,2388;0,983
2185,263000;1,1471;0,0089;0,2073;1,166
2185,283000;1,2368;0,0284;0,1841;1,251
2185,304000;1,2798;0,0134;0,0889;1,283
2185,324000;1,2788;-0,0210;-0,0974;1,283
2185,347000;1,0879;-0,0567;-0,0940;1,093
2185,366000;0,8645;-0,0823;0,0178;0,869
2185,384000;0,7919;-0,0979;0,0430;0,799
2185,403000;0,6711;-0,0892;0,2397;0,718
2185,424000;0,4905;-0,1380;0,4279;0,665
2185,448000;0,6166;-0,1615;0,4522;0,782
2185,473000;0,6926;-0,0935;0,6322;0,942
2185,484000;0,6564;-0,0599;0,7276;0,982
2185,505000;0,6988;-0,1031;0,5437;0,891
2185,525000;0,6979;-0,0933;0,4409;0,831
2185,545000;0,8607;-0,0835;0,4162;0,960
2185,565000;0,8889;-0,0596;0,2670;0,930
2185,586000;0,8953;-0,0508;0,1503;0,909
2185,606000;0,8622;-0,0225;0,0674;0,865
2185,626000;0,9803;0,0155;-0,1101;0,987
2185,647000;1,1039;-0,0275;-0,0408;1,105
2185,666000;1,0300;-0,0418;0,1933;1,049
2185,688000;1,0165;-0,1044;0,2350;1,049
2185,707000;0,9183;-0,0855;0,2072;0,945
2185,727000;0,8337;0,0684;0,3275;0,898
2185,747000;0,9034;0,2031;0,3587;0,993
2185,767000;1,1044;0,1976;0,3101;1,164
2185,790000;1,1042;0,0867;0,3034;1,148
2185,806000;0,9950;0,0131;0,4441;1,090
2185,828000;0,8878;-0,0271;0,5863;1,064
2185,848000;0,7415;-0,0391;0,5050;0,898
2185,868000;0,6906;-0,0891;0,1412;0,710
2185,888000;0,7893;-0,0997;-0,0552;0,798
2185,909000;0,9026;-0,0908;0,0531;0,909
2185,928000;0,9031;-0,0675;0,1247;0,914
2185,949000;0,8523;-0,0296;0,2150;0,880
2185,971000;1,0086;0,0523;0,0261;1,010
2185,989000;1,1796;0,0999;-0,0124;1,184
2186,008000;1,1481;0,1418;0,2381;1,181
2186,028000;1,0449;0,0437;0,3594;1,106
2186,049000;0,7517;-0,0843;0,5701;0,947
2186,069000;0,4970;-0,1887;1,3546;1,455
2186,089000;0,1853;-0,0560;2,2052;2,214
2186,108000;0,4426;-0,2215;-0,2228;0,543
